timestamp,rpm_value
1704064963400,3160
1704064963500,3999
1704064963600,5494
1704064963700,1600
1704064963800,4896
1704064963900,121
1704064964000,3447
1704064964100,5917
1704064964200,6544
1704064964300,6802
1704064964400,3254
1704064964500,2805
1704064964600,2702
1704064964700,495
1704064964800,988
1704064964900,6332
1704064965000,3499
1704064965100,6160
1704064965200,2895
1704064965300,6980
1704064965400,5064
1704064965500,3599
1704064965600,6860
1704064965700,1849
1704064965800,2854
1704064965900,4767
1704064966000,4405
1704064966100,300
1704064966200,2685
1704064966300,1022
1704064966400,3147
1704064966500,2553
1704064966600,5949
1704064966700,999
1704064966800,1547
1704064966900,3879
1704064967000,4728
1704064967100,1670
1704064967200,4866
1704064967300,2409
1704064967400,221
1704064967500,4833
1704064967600,2893
1704064967700,4573
1704064967800,1739
1704064967900,1947
1704064968000,5323
1704064968100,6141
1704064968200,4800
1704064968300,2417
1704064968400,6013
1704064968500,4106
1704064968600,3121
1704064968700,2301
1704064968800,1998
1704064968900,5934
1704064969000,4371
1704064969100,5070
1704064969200,5185
1704064969300,376
1704064969400,1321
1704064969500,3307
1704064969600,6549
1704064969700,6397
1704064969800,4214
1704064969900,5771
1704064970000,133
1704064970100,6815
1704064970200,1148
1704064970300,6086
1704064970400,4076
1704064970500,2485
1704064970600,3435
1704064970700,1313
1704064970800,4940
1704064970900,2080
1704064971000,3775
1704064971100,5065
1704064971200,1498
1704064971300,5538
1704064971400,4167
1704064971500,3188
1704064971600,1856
1704064971700,527
1704064971800,4246
1704064971900,6206
1704064972000,4955
1704064972100,1803
1704064972200,2852
1704064972300,3129
1704064972400,4848
1704064972500,5495
1704064972600,2391
1704064972700,4432
1704064972800,777
1704064972900,3594
1704064973000,3458
1704064973100,1344
1704064973200,2898
1704064973300,5692
1704064973400,3418
1704064973500,5547
1704064973600,1932
1704064973700,1330
1704064973800,4026
1704064973900,1011
1704064974000,5841
1704064974100,3608
1704064974200,2440
1704064974300,4149
1704064974400,2063
1704064974500,4736
1704064974600,4548
1704064974700,3535
1704064974800,4374
1704064974900,140
1704064975000,3249
1704064975100,6552
1704064975200,3789
1704064975300,5185
1704064975400,2323
1704064975500,1294
1704064975600,1532
1704064975700,2367
1704064975800,3149
1704064975900,2128
1704064976000,5131
1704064976100,2179
1704064976200,6396
1704064976300,175
1704064976400,1722
1704064976500,2723
1704064976600,3658
1704064976700,5874
1704064976800,5679
1704064976900,2493
1704064977000,6306
1704064977100,3749
1704064977200,3829
1704064977300,3200
1704064977400,5983
1704064977500,3084
1704064977600,3120
1704064977700,2362
1704064977800,6950
1704064977900,4998
1704064978000,6671
1704064978100,3543
1704064978200,1208
1704064978300,4139
1704064978400,1114
1704064978500,4320
1704064978600,3512
1704064978700,1003
1704064978800,3722
1704064978900,3459
1704064979000,6995
1704064979100,6295
1704064979200,4950
1704064979300,6509
1704064979400,627
1704064979500,2698
1704064979600,2314
1704064979700,6030
1704064979800,2617
1704064979900,6300
1704064980000,858
1704064980100,1344
1704064980200,3955
1704064980300,3501
1704064980400,3670
1704064980500,3061
1704064980600,1318
1704064980700,5675
1704064980800,1744
1704064980900,2789
1704064981000,6027
1704064981100,3103
1704064981200,1745
1704064981300,3537
1704064981400,4578
1704064981500,2553
1704064981600,4452
1704064981700,3906
1704064981800,99
1704064981900,4778
1704064982000,3681
1704064982100,3946
1704064982200,2197
1704064982300,6153
1704064982400,4348
1704064982500,1728
1704064982600,1666
1704064982700,2572
1704064982800,5719
1704064982900,120
1704064983000,3104
1704064983100,2704
1704064983200,4306
1704064983300,848
1704064983400,145
1704064983500,2590
1704064983600,4678
1704064983700,6465
1704064983800,5744
1704064983900,5580
1704064984000,2370
1704064984100,245
1704064984200,4429
1704064984300,5775
1704064984400,1733
1704064984500,3303
1704064984600,2301
1704064984700,4426
1704064984800,3330
1704064984900,6021
1704064985000,4478
1704064985100,4410
1704064985200,4033
1704064985300,2568
1704064985400,4628
1704064985500,818
1704064985600,2546
1704064985700,6796
1704064985800,4665
1704064985900,496
1704064986000,3793
1704064986100,4209
1704064986200,4038
1704064986300,4780
1704064986400,5979
1704064986500,5421
1704064986600,3418
1704064986700,4625
1704064986800,1412
1704064986900,3570
1704064987000,4604
1704064987100,2668
1704064987200,6679
1704064987300,3012
1704064987400,4567
1704064987500,3936
1704064987600,4208
1704064987700,2732
1704064987800,3588
1704064987900,1412
1704064988000,3744
1704064988100,2872
1704064988200,659
1704064988300,2994
1704064988400,3754
1704064988500,4636
1704064988600,4392
1704064988700,3156
1704064988800,3660
1704064988900,2774
1704064989000,5576
1704064989100,6649
1704064989200,683
1704064989300,2174
1704064989400,1452
1704064989500,3365
1704064989600,6327
1704064989700,2128
1704064989800,2874
1704064989900,5240
1704064990000,2225
1704064990100,1181
1704064990200,5716
1704064990300,2327
1704064990400,1287
1704064990500,4324
1704064990600,3779
1704064990700,2417
1704064990800,3290
1704064990900,4821
1704064991000,4819
1704064991100,2156
1704064991200,4470
1704064991300,3791
1704064991400,1326
1704064991500,5898
1704064991600,2421
1704064991700,3426
1704064991800,910
1704064991900,1294
1704064992000,2475
1704064992100,3836
1704064992200,2991
1704064992300,6570
1704064992400,5836
1704064992500,5017
1704064992600,686
1704064992700,4723
1704064992800,3832
1704064992900,6834
1704064993000,52
1704064993100,6120
1704064993200,3949
1704064993300,147
1704064993400,89
1704064993500,2528
1704064993600,4635
1704064993700,1681
1704064993800,5615
1704064993900,3320
1704064994000,253
1704064994100,1578
1704064994200,4685
1704064994300,4933
1704064994400,5795
1704064994500,1711
1704064994600,2605
1704064994700,1128
1704064994800,4060
1704064994900,520
1704064995000,5638
1704064995100,3958
1704064995200,6489
1704064995300,5523
1704064995400,3541
1704064995500,6491
1704064995600,6118
1704064995700,2707
1704064995800,2038
1704064995900,5094
1704064996000,1066
1704064996100,6562
1704064996200,1723
1704064996300,1556
1704064996400,3225
1704064996500,3744
1704064996600,2753
1704064996700,701
1704064996800,5503
1704064996900,6369
1704064997000,3206
1704064997100,4639
1704064997200,300
1704064997300,6348
1704064997400,354
1704064997500,4483
1704064997600,6228
1704064997700,1002
1704064997800,1783
1704064997900,1672
1704064998000,3458
1704064998100,1669
1704064998200,3484
1704064998300,6768
1704064998400,4657
1704064998500,4464
1704064998600,3782
1704064998700,322
1704064998800,1482
1704064998900,4695
1704064999000,2677
1704064999100,5390
1704064999200,1770
1704064999300,725
1704064999400,5573
1704064999500,5583
1704064999600,4877
1704064999700,5354
1704064999800,1559
1704064999900,4018
1704065000000,5945
1704065000100,4322
1704065000200,139
1704065000300,5834
1704065000400,4975
1704065000500,6333
1704065000600,798
1704065000700,4780
1704065000800,2598
1704065000900,2517
1704065001000,2788
1704065001100,5241
1704065001200,3817
1704065001300,219
1704065001400,6423
1704065001500,6084
1704065001600,5851
1704065001700,274
1704065001800,4415
1704065001900,2060
1704065002000,6383
1704065002100,2734
1704065002200,5347
1704065002300,6130
1704065002400,6086
1704065002500,4015
1704065002600,708
1704065002700,170
1704065002800,5500
1704065002900,383
1704065003000,311
1704065003100,474
1704065003200,1917
1704065003300,5535
1704065003400,3311
1704065003500,842
1704065003600,5004
1704065003700,1834
1704065003800,3213
1704065003900,6610
1704065004000,2237
1704065004100,5993
1704065004200,1115
1704065004300,750
1704065004400,2137
1704065004500,4684
1704065004600,5233
1704065004700,1654
1704065004800,5954
1704065004900,3594
1704065005000,4307
1704065005100,5327
1704065005200,1876
1704065005300,1189
1704065005400,661
1704065005500,5333
1704065005600,2705
1704065005700,1013
1704065005800,4951
1704065005900,2313
1704065006000,6176
1704065006100,6762
1704065006200,6934
1704065006300,2869
1704065006400,2779
1704065006500,1463
1704065006600,5566
1704065006700,5453
1704065006800,3915
1704065006900,4100
1704065007000,1436
1704065007100,1759
1704065007200,3358
1704065007300,2718
1704065007400,6035
1704065007500,1633
1704065007600,394
1704065007700,4178
1704065007800,6414
1704065007900,3841
1704065008000,6388
1704065008100,3441
1704065008200,5060
1704065008300,1653
1704065008400,6131
1704065008500,6205
1704065008600,3634
1704065008700,987
1704065008800,2499
1704065008900,2752
1704065009000,5409
1704065009100,3269
1704065009200,6206
1704065009300,2856
1704065009400,5582
1704065009500,2255
1704065009600,74
1704065009700,1755
1704065009800,4872
1704065009900,6221
1704065010000,1205
1704065010100,1395
1704065010200,3166
1704065010300,6839
1704065010400,2108
1704065010500,1209
1704065010600,826
1704065010700,2979
1704065010800,1419
1704065010900,5216
1704065011000,1360
1704065011100,6513
1704065011200,1576
1704065011300,4495
1704065011400,1282
1704065011500,1436
1704065011600,1003
1704065011700,2159
1704065011800,1724
1704065011900,6993
1704065012000,6765
1704065012100,2990
1704065012200,1793
1704065012300,2859
1704065012400,1534
1704065012500,6257
1704065012600,5805
1704065012700,1946
1704065012800,2545
1704065012900,2358
1704065013000,5972
1704065013100,4977
1704065013200,3699
1704065013300,6074
1704065013400,5328
1704065013500,1379
1704065013600,4407
1704065013700,2942
1704065013800,1312
1704065013900,3222
1704065014000,3970
1704065014100,691
1704065014200,1416
1704065014300,3343
1704065014400,4345
1704065014500,5990
1704065014600,5273
1704065014700,2021
1704065014800,4595
1704065014900,3109
1704065015000,2391
1704065015100,4174
1704065015200,3245
1704065015300,281
1704065015400,6202
1704065015500,1741
1704065015600,3248
1704065015700,4323
1704065015800,5635
1704065015900,6286
1704065016000,4438
1704065016100,3828
1704065016200,2463
1704065016300,908
1704065016400,4118
1704065016500,6247
1704065016600,4879
1704065016700,5217
1704065016800,5340
1704065016900,1406
1704065017000,3744
1704065017100,3167
1704065017200,3403
1704065017300,6979
1704065017400,5638
1704065017500,5976
1704065017600,996
1704065017700,3702
1704065017800,3051
1704065017900,5803
1704065018000,5952
1704065018100,529
1704065018200,3184
1704065018300,3951
1704065018400,3653
1704065018500,2762
1704065018600,6349
1704065018700,1030
1704065018800,1915
1704065018900,6948
1704065019000,1502
1704065019100,3417
1704065019200,3069
1704065019300,231
1704065019400,5178
1704065019500,2025
1704065019600,893
1704065019700,57
1704065019800,4167
1704065019900,2701
1704065020000,1838
1704065020100,5369
1704065020200,1909
1704065020300,3368
1704065020400,4061
1704065020500,195
1704065020600,3299
1704065020700,2951
1704065020800,6992
1704065020900,3567
1704065021000,2285
1704065021100,2880
1704065021200,2184
1704065021300,2116
1704065021400,2487
1704065021500,4254
1704065021600,2650
1704065021700,4376
1704065021800,3455
1704065021900,5269
1704065022000,6749
1704065022100,4196
1704065022200,5978
1704065022300,3904
1704065022400,4630
1704065022500,2854
1704065022600,4038
1704065022700,5197
1704065022800,1634
1704065022900,161
1704065023000,1292
1704065023100,2414
1704065023200,2503
1704065023300,6098
1704065023400,963
1704065023500,1712
1704065023600,3542
1704065023700,1148
1704065023800,1131
1704065023900,5008
1704065024000,5241
1704065024100,2337
1704065024200,550
1704065024300,4676
1704065024400,2267
1704065024500,6582
1704065024600,5218
1704065024700,4549
1704065024800,601
1704065024900,4217
1704065025000,424
1704065025100,6934
1704065025200,1139
1704065025300,3910
1704065025400,354
1704065025500,4556
1704065025600,4899
1704065025700,5796
1704065025800,1644
1704065025900,2435
1704065026000,4430
1704065026100,1342
1704065026200,598
1704065026300,1995
1704065026400,765
1704065026500,4972
1704065026600,4120
1704065026700,1329
1704065026800,6366
1704065026900,1673
1704065027000,1069
1704065027100,2085
1704065027200,2273
1704065027300,5131
1704065027400,6079
1704065027500,4539
1704065027600,5046
1704065027700,6126
1704065027800,1306
1704065027900,1304
1704065028000,2278
1704065028100,4507
1704065028200,5227
1704065028300,5265
1704065028400,2718
1704065028500,4009
1704065028600,6063
1704065028700,4075
1704065028800,6152
1704065028900,404
1704065029000,1325
1704065029100,1950
1704065029200,3950
1704065029300,2601
1704065029400,4703
1704065029500,5683
1704065029600,4114
1704065029700,3083
1704065029800,597
1704065029900,2426
1704065030000,953
1704065030100,2110
1704065030200,1118
1704065030300,2953
1704065030400,2515
1704065030500,20
1704065030600,3827
1704065030700,763
1704065030800,3268
1704065030900,6874
1704065031000,2698
1704065031100,3579
1704065031200,2720
1704065031300,1932
1704065031400,1707
1704065031500,1634
1704065031600,580
1704065031700,1196
1704065031800,6501
1704065031900,6228
1704065032000,2482
1704065032100,645
1704065032200,3902
1704065032300,1075
1704065032400,1766
1704065032500,3843
1704065032600,6573
1704065032700,2370
1704065032800,960
1704065032900,3221
1704065033000,3570
1704065033100,2901
1704065033200,1324
1704065033300,2629
1704065033400,3841
1704065033500,2940
1704065033600,4224
1704065033700,1872
1704065033800,5518
1704065033900,3942
1704065034000,2711
1704065034100,2531
1704065034200,4937
1704065034300,5747
1704065034400,1870
1704065034500,6272
1704065034600,482
1704065034700,4893
1704065034800,3597
1704065034900,2253
1704065035000,6579
1704065035100,3062
1704065035200,4386
1704065035300,2332
1704065035400,2345
1704065035500,44
1704065035600,6052
1704065035700,4034
1704065035800,6271
1704065035900,1250
1704065036000,5244
1704065036100,6570
1704065036200,2116
1704065036300,1545
1704065036400,4061
1704065036500,6424
1704065036600,5659
1704065036700,5554
1704065036800,1814
1704065036900,3149
1704065037000,4889
1704065037100,3761
1704065037200,6489
1704065037300,2542
1704065037400,6823
1704065037500,2619
1704065037600,2014
1704065037700,6475
1704065037800,5115
1704065037900,2189
1704065038000,6500
1704065038100,6827
1704065038200,575
1704065038300,1401
1704065038400,1611
1704065038500,5985
1704065038600,2779
1704065038700,4335
1704065038800,5106
1704065038900,1394
1704065039000,3242
1704065039100,555
1704065039200,5005
1704065039300,4452
1704065039400,4951
1704065039500,3657
1704065039600,2220
1704065039700,4522
1704065039800,754
1704065039900,4258
1704065040000,6851
1704065040100,3571
1704065040200,2534
1704065040300,902
1704065040400,4542
1704065040500,4060
1704065040600,1307
1704065040700,175
1704065040800,1344
1704065040900,1670
1704065041000,4612
1704065041100,4391
1704065041200,406
1704065041300,1736
1704065041400,1349
1704065041500,1319
1704065041600,4320
1704065041700,955
1704065041800,5226
1704065041900,4703
1704065042000,6135
1704065042100,4404
1704065042200,40
1704065042300,2707
1704065042400,4797
1704065042500,2426
1704065042600,2415
1704065042700,1566
1704065042800,649
1704065042900,172
1704065043000,3622
1704065043100,4773
1704065043200,6721
1704065043300,6653
1704065043400,2966
1704065043500,2054
1704065043600,1178
1704065043700,1626
1704065043800,6263
1704065043900,2237
1704065044000,2034
1704065044100,4494
1704065044200,1172
1704065044300,1778
1704065044400,1031
1704065044500,3552
1704065044600,6406
1704065044700,3419
1704065044800,4979
1704065044900,4529
1704065045000,4245
1704065045100,1060
1704065045200,277
1704065045300,1638
1704065045400,6491
1704065045500,1487
1704065045600,108
1704065045700,4181
1704065045800,1493
1704065045900,4422
1704065046000,5882
1704065046100,59
1704065046200,4105
1704065046300,4539
1704065046400,5227
1704065046500,2819
1704065046600,2689
1704065046700,2351
1704065046800,3609
1704065046900,4738
1704065047000,5290
1704065047100,5951
1704065047200,2817
1704065047300,3726
1704065047400,1872
1704065047500,5370
1704065047600,3397
1704065047700,6021
1704065047800,6423
1704065047900,2246
1704065048000,5937
1704065048100,6323
1704065048200,811
1704065048300,6702
1704065048400,1775
1704065048500,1927
1704065048600,2065
1704065048700,4965
1704065048800,5850
1704065048900,5254
1704065049000,1427
1704065049100,6986
1704065049200,5795
1704065049300,3632
1704065049400,6530
1704065049500,1701
1704065049600,6675
1704065049700,4136
1704065049800,6229
1704065049900,4520
1704065050000,3616
1704065050100,1302
1704065050200,1778
1704065050300,2629
1704065050400,2691
1704065050500,181
1704065050600,1089
1704065050700,5579
1704065050800,6310
1704065050900,5954
1704065051000,6339
1704065051100,2836
1704065051200,5765
1704065051300,1566
1704065051400,1982
1704065051500,1016
1704065051600,5382
1704065051700,726
1704065051800,6019
1704065051900,1490
1704065052000,6523
1704065052100,5101
1704065052200,6326
1704065052300,1511
1704065052400,1973
1704065052500,6606
1704065052600,3211
1704065052700,5820
1704065052800,5891
1704065052900,3261
1704065053000,1088
1704065053100,6490
1704065053200,6946
1704065053300,4540
1704065053400,2223
1704065053500,5568
1704065053600,3394
1704065053700,1085
1704065053800,6589
1704065053900,3954
1704065054000,2476
1704065054100,4301
1704065054200,3432
1704065054300,6567
1704065054400,1432
1704065054500,5226
1704065054600,6874
1704065054700,701
1704065054800,4149
1704065054900,6659
1704065055000,1287
1704065055100,62
1704065055200,5967
1704065055300,4812
1704065055400,853
1704065055500,5824
1704065055600,4626
1704065055700,6200
1704065055800,3045
1704065055900,3714
1704065056000,3365
1704065056100,3991
1704065056200,5676
1704065056300,1267
1704065056400,1252
1704065056500,5119
1704065056600,913
1704065056700,1026
1704065056800,327
1704065056900,6824
1704065057000,3418
1704065057100,2870
1704065057200,2942
1704065057300,6871
1704065057400,3620
1704065057500,93
1704065057600,4987
1704065057700,6682
1704065057800,5082
1704065057900,6407
1704065058000,5349
1704065058100,459
1704065058200,115
1704065058300,2415
1704065058400,6142
1704065058500,4794
1704065058600,5722
1704065058700,4248
1704065058800,140
1704065058900,5761
1704065059000,890
1704065059100,6427
1704065059200,6934
1704065059300,4480
1704065059400,506
1704065059500,5401
1704065059600,5379
1704065059700,4272
1704065059800,2973
1704065059900,2210
1704065060000,2912
1704065060100,1599
1704065060200,586
1704065060300,2499
1704065060400,4551
1704065060500,1709
1704065060600,5827
1704065060700,214
1704065060800,2527
1704065060900,2470
1704065061000,2817
1704065061100,3674
1704065061200,826
1704065061300,6898
1704065061400,1930
1704065061500,1971
1704065061600,1417
1704065061700,6322
1704065061800,1298
1704065061900,810
1704065062000,5766
1704065062100,4751
1704065062200,504
1704065062300,6702
1704065062400,5339
1704065062500,3874
1704065062600,1492
1704065062700,4136
1704065062800,2225
1704065062900,650
1704065063000,976
1704065063100,3250
1704065063200,4126
1704065063300,2601
1704065063400,2532
1704065063500,505
1704065063600,6469
1704065063700,3868
1704065063800,4915
1704065063900,6464
1704065064000,6165
1704065064100,4022
1704065064200,4490
1704065064300,329
1704065064400,1341
1704065064500,1249
1704065064600,6304
1704065064700,3661
1704065064800,1103
1704065064900,3575
1704065065000,133
1704065065100,4152
1704065065200,802
1704065065300,1860
1704065065400,4980
1704065065500,4022
1704065065600,2831
1704065065700,4052
1704065065800,308
1704065065900,2776
1704065066000,3899
1704065066100,3248
1704065066200,3909
1704065066300,4737
1704065066400,6490
1704065066500,1938
1704065066600,4095
1704065066700,4340
1704065066800,4400
1704065066900,5440
1704065067000,5378
1704065067100,5190
1704065067200,1287
1704065067300,2246
1704065067400,1154
1704065067500,358
1704065067600,2766
1704065067700,3798
1704065067800,1742
1704065067900,4563
1704065068000,1639
1704065068100,4913
1704065068200,6756
1704065068300,5088
1704065068400,330
1704065068500,58
1704065068600,875
1704065068700,4995
1704065068800,2402
1704065068900,2768
1704065069000,4326
1704065069100,5025
1704065069200,5698
1704065069300,1578
1704065069400,4994
1704065069500,3328
1704065069600,4297
1704065069700,927
1704065069800,6659
1704065069900,6227
1704065070000,3821
1704065070100,2287
1704065070200,2224
1704065070300,268
1704065070400,3477
1704065070500,855
1704065070600,1858
1704065070700,1142
1704065070800,5026
1704065070900,1269
1704065071000,393
1704065071100,1492
1704065071200,2709
1704065071300,4304
1704065071400,625
1704065071500,4508
1704065071600,1605
1704065071700,3931
1704065071800,3442
1704065071900,3495
1704065072000,5312
1704065072100,1763
1704065072200,3008
1704065072300,6459
1704065072400,4140
1704065072500,4202
1704065072600,5950
1704065072700,5692
1704065072800,4806
1704065072900,563
1704065073000,6176
1704065073100,3730
1704065073200,5471
1704065073300,6325
1704065073400,1047
1704065073500,3981
1704065073600,3815
1704065073700,6715
1704065073800,6104
1704065073900,1515
1704065074000,1990
1704065074100,5361
1704065074200,3870
1704065074300,6527
1704065074400,4423
1704065074500,6836
1704065074600,5509
1704065074700,1866
1704065074800,1213
1704065074900,1451
1704065075000,5247
1704065075100,3687
1704065075200,4225
1704065075300,3182
1704065075400,774
1704065075500,6883
1704065075600,3361
1704065075700,4063
1704065075800,1263
1704065075900,2721
1704065076000,2889
1704065076100,2937
1704065076200,6259
1704065076300,3224
1704065076400,1016
1704065076500,3760
1704065076600,184
1704065076700,6027
1704065076800,5103
1704065076900,548
1704065077000,6366
1704065077100,2108
1704065077200,4215
1704065077300,6396
1704065077400,2537
1704065077500,6255
1704065077600,3792
1704065077700,4722
1704065077800,5754
1704065077900,2584
1704065078000,5270
1704065078100,274
1704065078200,967
1704065078300,1600
1704065078400,486
1704065078500,956
1704065078600,2026
1704065078700,441
1704065078800,6168
1704065078900,6475
1704065079000,4190
1704065079100,1371
1704065079200,5344
1704065079300,6328
1704065079400,5931
1704065079500,1100
1704065079600,3299
1704065079700,2425
1704065079800,6711
1704065079900,5552
1704065080000,475
1704065080100,3299
1704065080200,40
1704065080300,2162
1704065080400,1705
1704065080500,1812
1704065080600,1895
1704065080700,4442
1704065080800,3277
1704065080900,6711
1704065081000,4311
1704065081100,621
1704065081200,558
1704065081300,1386
1704065081400,4603
1704065081500,4656
1704065081600,5227
1704065081700,1589
1704065081800,3777
1704065081900,5708
1704065082000,3789
1704065082100,1493
1704065082200,5614
1704065082300,3898
1704065082400,4878
1704065082500,4257
1704065082600,5464
1704065082700,3399
1704065082800,2426
1704065082900,1214
1704065083000,6935
1704065083100,2611
1704065083200,4460
1704065083300,5543
1704065083400,6182
1704065083500,4524
1704065083600,6940
1704065083700,5424
1704065083800,3002
1704065083900,1792
1704065084000,5411
1704065084100,4741
1704065084200,2482
1704065084300,3574
1704065084400,120
1704065084500,3874
1704065084600,3192
1704065084700,6146
1704065084800,503
1704065084900,139
1704065085000,4992
1704065085100,6501
1704065085200,4537
1704065085300,6434
1704065085400,2085
1704065085500,2355
1704065085600,4337
1704065085700,6337
1704065085800,47
1704065085900,1114
1704065086000,2319
1704065086100,3776
1704065086200,5987
1704065086300,4392
1704065086400,3206
1704065086500,6875
1704065086600,6145
1704065086700,982
1704065086800,4595
1704065086900,1698
1704065087000,4177
1704065087100,5537
1704065087200,1604
1704065087300,586
1704065087400,6996
1704065087500,2559
1704065087600,5038
1704065087700,5943
1704065087800,813
1704065087900,5350
1704065088000,5149
1704065088100,2535
1704065088200,4874
1704065088300,1125
1704065088400,4823
1704065088500,3019
1704065088600,4959
1704065088700,973
1704065088800,4445
1704065088900,3022
1704065089000,5023
1704065089100,2127
1704065089200,3979
1704065089300,4885
1704065089400,4346
1704065089500,5582
1704065089600,2489
1704065089700,5962
1704065089800,820
1704065089900,4591
1704065090000,5584
1704065090100,5869
1704065090200,2079
1704065090300,2803
1704065090400,2419
1704065090500,1346
1704065090600,4153
1704065090700,1098
1704065090800,5234
1704065090900,330
1704065091000,798
1704065091100,959
1704065091200,391
1704065091300,2673
1704065091400,5996
1704065091500,6245
1704065091600,2599
1704065091700,1826
1704065091800,20
1704065091900,5715
1704065092000,5820
1704065092100,3861
1704065092200,1122
1704065092300,2878
1704065092400,1523
1704065092500,1061
1704065092600,5501
1704065092700,1473
1704065092800,4425
1704065092900,305
1704065093000,58
1704065093100,5052
1704065093200,558
1704065093300,5594
1704065093400,6783
1704065093500,6558
1704065093600,1339
1704065093700,993
1704065093800,2312
1704065093900,5777
1704065094000,5402
1704065094100,2707
1704065094200,4930
1704065094300,5213
1704065094400,2963
1704065094500,2451
1704065094600,3513
1704065094700,6942
1704065094800,3296
1704065094900,5866
1704065095000,1314
1704065095100,5573
1704065095200,1871
1704065095300,1720
1704065095400,1350
1704065095500,934
1704065095600,4204
1704065095700,311
1704065095800,1391
1704065095900,5305
1704065096000,4181
1704065096100,248
1704065096200,5113
1704065096300,154
1704065096400,638
1704065096500,4728
1704065096600,840
1704065096700,2455
1704065096800,6453
1704065096900,5266
1704065097000,538
1704065097100,2200
1704065097200,1389
1704065097300,3002
1704065097400,5166
1704065097500,2582
1704065097600,1386
1704065097700,3481
1704065097800,6733
1704065097900,635
1704065098000,4624
1704065098100,2115
1704065098200,1787
1704065098300,5735
1704065098400,4260
1704065098500,1439
1704065098600,2565
1704065098700,897
1704065098800,211
1704065098900,4702
1704065099000,5509
1704065099100,5554
1704065099200,6863
1704065099300,6630
1704065099400,6291
1704065099500,5371
1704065099600,6766
1704065099700,5260
1704065099800,5093
1704065099900,5657
1704065100000,3970
1704065100100,2488
1704065100200,1154
1704065100300,6929
1704065100400,1189
1704065100500,6362
1704065100600,5824
1704065100700,5083
1704065100800,1558
1704065100900,2276
1704065101000,5227
1704065101100,1174
1704065101200,5271
1704065101300,4309
1704065101400,1253
1704065101500,1255
1704065101600,2628
1704065101700,4876
1704065101800,5368
1704065101900,2440
1704065102000,5600
1704065102100,4706
1704065102200,595
1704065102300,1905
1704065102400,882
1704065102500,5890
1704065102600,5870
1704065102700,5586
1704065102800,6874
1704065102900,5485
1704065103000,6380
1704065103100,2547
1704065103200,1502
1704065103300,5382
1704065103400,4612
1704065103500,6586
1704065103600,3693
1704065103700,43
1704065103800,4556
1704065103900,5876
1704065104000,213
1704065104100,6415
1704065104200,5041
1704065104300,3417
1704065104400,800
1704065104500,5529
1704065104600,4112
1704065104700,5562
1704065104800,6729
1704065104900,3076
1704065105000,4698
1704065105100,4595
1704065105200,1515
1704065105300,1020
1704065105400,3148
1704065105500,2979
1704065105600,5283
1704065105700,1592
1704065105800,384
1704065105900,2893
1704065106000,4381
1704065106100,580
1704065106200,5374
1704065106300,2672
1704065106400,151
1704065106500,1088
1704065106600,4738
1704065106700,3591
1704065106800,4650
1704065106900,3166
1704065107000,1905
1704065107100,1323
1704065107200,6923
1704065107300,4624
1704065107400,6944
1704065107500,5653
1704065107600,1773
1704065107700,6711
1704065107800,4994
1704065107900,5660
1704065108000,2968
1704065108100,2984
1704065108200,4804
1704065108300,5007
1704065108400,5558
1704065108500,6427
1704065108600,2725
1704065108700,2122
1704065108800,4828
1704065108900,2888
1704065109000,973
1704065109100,1088
1704065109200,638
1704065109300,5511
1704065109400,3853
1704065109500,596
1704065109600,6916
1704065109700,2618
1704065109800,4004
1704065109900,4595
1704065110000,6816
1704065110100,3622
1704065110200,476
1704065110300,5974
1704065110400,6243
1704065110500,3451
1704065110600,5543
1704065110700,6973
1704065110800,5513
1704065110900,2198
1704065111000,3090
1704065111100,4869
1704065111200,2935
1704065111300,4955
1704065111400,1125
1704065111500,238
1704065111600,1722
1704065111700,1991
1704065111800,1019
1704065111900,1249
1704065112000,1150
1704065112100,2221
1704065112200,1702
1704065112300,743
1704065112400,1707
1704065112500,5580
1704065112600,3597
1704065112700,3840
1704065112800,3269
1704065112900,1520
1704065113000,51
1704065113100,2739
1704065113200,1251
1704065113300,1352
1704065113400,3900
1704065113500,390
1704065113600,2816
1704065113700,2415
1704065113800,125
1704065113900,6158
1704065114000,6289
1704065114100,6530
1704065114200,3244
1704065114300,5856
1704065114400,121
1704065114500,4237
1704065114600,216
1704065114700,5670
1704065114800,6698
1704065114900,831
1704065115000,4361
1704065115100,6457
1704065115200,6154
1704065115300,2866
1704065115400,6356
1704065115500,5325
1704065115600,5359
1704065115700,486
1704065115800,4167
1704065115900,207
1704065116000,6653
1704065116100,4946
1704065116200,2038
1704065116300,2649
1704065116400,2671
1704065116500,4444
1704065116600,6022
1704065116700,2594
1704065116800,1803
1704065116900,6905
1704065117000,5180
1704065117100,339
1704065117200,1432
1704065117300,5625
1704065117400,33
1704065117500,2348
1704065117600,3819
1704065117700,4833
1704065117800,6179
1704065117900,4596
1704065118000,931
1704065118100,628
1704065118200,475
1704065118300,1103
1704065118400,5816
1704065118500,6147
1704065118600,4730
1704065118700,2561
1704065118800,6547
1704065118900,3884
1704065119000,5970
1704065119100,6677
1704065119200,4638
1704065119300,5938
1704065119400,4492
1704065119500,3280
1704065119600,1369
1704065119700,6066
1704065119800,5854
1704065119900,4027
1704065120000,4256
1704065120100,877
1704065120200,4687
1704065120300,58
1704065120400,1197
1704065120500,6484
1704065120600,2495
1704065120700,5015
1704065120800,4149
1704065120900,2851
